,value_eur,overall,potential,age,shooting,passing,dribbling,defending,physic,num_pos,international_reputation,best_pos
8329,750000,66,71,25,52,64,62,63,57,1,1,LB
8330,750000,66,71,25,52,61,69,59,70,1,1,LB
8331,850000,66,71,24,58,59,69,41,66,1,1,RM
8332,750000,66,71,25,50,58,58,61,79,1,1,LB
8333,875000,66,71,24,68,39,65,38,69,1,1,ST
8334,775000,66,71,24,24,47,45,67,64,1,1,CB
8335,850000,66,71,24,54,62,71,50,59,3,1,CM
8336,850000,66,71,24,59,64,67,60,65,2,1,CM
8337,875000,66,71,23,64,57,63,30,61,2,1,ST
8338,875000,66,71,23,64,48,60,26,68,1,1,ST
8339,775000,66,71,25,56,57,58,63,77,1,1,CB
8340,775000,66,71,23,48,59,63,66,66,2,1,CDM
8341,875000,66,71,23,60,57,70,28,67,2,1,CF
8342,850000,66,71,22,35,59,70,54,54,1,1,RM
8343,850000,66,71,25,65,65,67,45,66,2,1,CAM
8344,850000,66,71,24,62,58,65,19,63,1,1,RM
8345,750000,66,71,24,60,55,61,68,72,3,1,RB
8346,750000,66,71,24,48,54,55,63,66,3,1,RB
8347,775000,66,71,24,26,32,42,64,78,1,1,CB
8348,0,66,71,25,49,57,60,64,55,2,1,CDM
8349,850000,66,71,23,62,62,68,61,70,2,1,CAM
8350,850000,66,71,24,55,60,68,57,54,2,1,CM
8351,850000,66,71,24,51,63,69,58,71,2,1,CM
8352,875000,66,71,25,64,48,64,23,61,1,1,ST
8353,775000,66,71,24,30,56,49,65,69,1,1,CB
8354,0,66,71,24,40,40,46,68,65,1,1,CB
8355,750000,66,71,22,45,56,67,62,60,1,1,RB
8356,850000,66,71,23,62,63,67,38,53,3,1,CAM
8357,850000,66,71,24,62,62,66,24,46,2,1,RM
8358,850000,66,71,24,55,59,72,36,52,2,1,LM
8359,775000,66,71,25,30,32,45,65,79,1,1,CB
8360,850000,66,71,23,54,62,65,25,53,2,1,RM
8361,750000,66,71,23,34,52,61,64,60,1,1,RB
8362,850000,66,71,23,64,59,69,28,59,1,1,LW
8363,825000,66,70,25,67,62,67,26,58,1,1,CAM
8364,750000,66,70,25,30,41,53,65,65,1,1,CB
8365,750000,66,70,25,33,39,39,66,74,1,1,CB
8366,725000,66,70,25,54,56,68,63,73,1,1,LB
8367,725000,66,70,25,34,59,62,63,68,2,1,RB
8368,750000,66,70,26,42,57,61,64,72,3,1,CDM
8369,850000,66,70,25,64,60,68,33,62,3,1,ST
8370,850000,66,70,24,61,64,67,55,63,3,1,CAM
8371,750000,66,70,25,37,55,46,66,69,2,1,CB
8372,750000,66,70,24,55,63,66,64,69,2,1,CDM
8373,850000,66,70,24,57,64,71,56,60,3,1,LM
8374,725000,66,70,26,43,41,51,65,73,1,1,CB
8375,725000,66,70,25,57,58,63,59,68,2,1,LB
8376,750000,66,70,24,40,47,49,63,78,1,1,CB
8377,750000,66,70,24,64,62,64,60,70,1,1,RB
8378,850000,66,70,24,64,48,66,27,74,1,1,ST
8379,750000,66,70,24,43,59,53,65,73,2,1,LB
8380,725000,66,70,25,43,60,58,64,68,3,1,LB
8381,750000,66,70,25,30,30,42,65,74,1,1,CB
8382,825000,66,70,25,54,66,66,57,64,2,1,CM
8383,825000,66,70,25,60,57,69,44,46,3,1,CAM
8384,750000,66,70,26,59,67,64,65,61,2,1,CDM
8385,850000,66,70,21,61,58,74,27,44,1,1,RW
8386,725000,66,70,26,18,36,35,64,75,1,1,CB
8387,750000,66,70,23,36,49,50,66,67,1,1,CB
8388,725000,66,70,25,60,59,65,64,55,2,1,LB
8389,750000,66,70,25,28,40,49,66,70,1,1,CB
8390,750000,66,70,24,37,57,64,61,78,1,1,RB
8391,725000,66,70,26,30,38,37,68,69,1,1,CB
8392,725000,66,70,25,34,53,57,62,63,2,1,RB
8393,750000,66,70,24,33,51,61,64,73,2,1,CB
8394,850000,66,70,24,66,47,59,27,75,1,1,ST
8395,750000,66,70,22,26,54,64,63,65,2,1,RB
8396,750000,66,70,25,37,49,49,66,66,1,1,CB
8397,750000,66,70,24,28,45,42,65,70,1,1,CB
8398,750000,66,70,24,31,48,62,62,74,3,1,LB
8399,750000,66,70,25,30,44,43,67,69,1,1,CB
8400,725000,66,70,25,45,67,63,62,65,3,1,LB
8401,850000,66,70,24,53,60,67,31,52,2,1,RM
8402,725000,66,70,25,56,60,64,63,66,2,1,LB
8403,750000,66,70,25,57,62,66,62,69,2,1,CDM
8404,750000,66,70,25,35,58,54,64,74,3,1,CB
8405,725000,66,70,26,37,41,53,66,70,3,1,CB
8406,825000,66,70,25,57,58,75,29,48,3,1,CAM
8407,725000,66,70,25,47,64,66,57,71,2,1,LB
8408,850000,66,70,23,61,62,64,28,58,3,1,LM
8409,750000,66,70,24,52,60,68,65,68,2,1,LB
8410,750000,66,70,25,58,63,66,61,60,1,1,CDM
8411,725000,66,70,26,24,42,38,65,71,1,1,CB
8412,850000,66,70,25,66,54,65,32,69,1,1,ST
8413,750000,66,70,22,34,49,64,65,62,1,1,LB
8414,750000,66,70,26,58,64,65,64,59,1,1,CDM
8415,750000,66,70,24,49,51,51,63,78,1,1,CB
8416,850000,66,70,24,55,61,69,30,44,2,1,LM
8417,825000,66,70,25,59,66,64,61,66,2,1,CM
8418,725000,66,70,25,46,57,66,65,60,3,1,RB
8419,700000,66,69,27,39,53,52,64,72,1,1,CB
8420,775000,66,69,26,59,62,68,55,71,1,1,CM
8421,825000,66,69,26,64,55,67,26,62,1,1,ST
8422,700000,66,69,26,40,53,61,65,67,2,1,RB
8423,700000,66,69,25,53,61,64,62,72,1,1,RB
8424,725000,66,69,26,52,62,56,64,73,1,1,CB
8425,775000,66,69,26,50,64,65,66,74,2,1,CM
8426,725000,66,69,26,54,60,61,64,75,2,1,CB
8427,700000,66,69,27,28,53,56,65,68,2,1,CB
8428,800000,66,69,26,55,64,68,55,59,3,1,CAM
8429,825000,66,69,26,61,62,69,29,69,3,1,CF
8430,825000,66,69,26,64,45,64,28,76,1,1,ST
8431,800000,66,69,25,56,60,69,25,63,2,1,RM
8432,800000,66,69,24,63,71,69,50,54,1,1,CM
8433,800000,66,69,25,60,63,67,32,62,2,1,RM
8434,825000,66,69,25,63,50,64,33,72,1,1,ST
8435,800000,66,69,25,54,61,67,64,79,2,1,CM
8436,725000,66,69,25,48,60,66,60,68,2,1,CDM
8437,725000,66,69,26,49,57,58,64,75,1,1,CB
8438,825000,66,69,26,66,58,65,26,55,2,1,ST
8439,825000,66,69,26,61,53,70,24,64,2,1,ST
8440,700000,66,69,25,60,62,63,62,73,3,1,RB
8441,775000,66,69,26,52,65,69,60,65,3,1,CM
8442,725000,66,69,25,47,55,56,64,75,1,1,CB
8443,700000,66,69,25,60,62,64,60,72,2,1,LWB
8444,800000,66,69,25,58,62,74,54,62,3,1,CM
8445,800000,66,69,25,44,64,64,64,78,2,1,CM
8446,725000,66,69,26,34,50,50,66,70,2,1,CB
8447,700000,66,69,25,36,57,59,61,74,1,1,LB
8448,700000,66,69,27,48,59,62,64,67,2,1,CB
8449,725000,66,69,26,52,56,58,65,68,2,1,CDM
8450,775000,66,69,26,64,61,66,63,68,2,1,CM
8451,800000,66,69,26,59,66,68,36,58,1,1,CAM
8452,700000,66,69,27,46,61,61,63,73,2,1,CDM
8453,725000,66,69,26,50,43,39,65,67,1,1,CB
8454,700000,66,69,26,32,52,58,63,75,1,1,RB
8455,725000,66,69,26,53,57,60,65,73,1,1,CDM
8456,725000,66,69,25,39,49,47,65,71,1,1,CB
8457,725000,66,69,25,24,42,48,65,75,1,1,CB
8458,825000,66,69,26,65,47,62,34,69,2,1,ST
8459,775000,66,69,26,58,62,62,68,78,2,1,CM
8460,700000,66,69,26,47,55,58,64,75,3,1,RB
8461,825000,66,69,26,64,50,70,28,46,1,1,ST
8462,700000,66,69,27,40,51,56,64,79,1,1,CB
8463,700000,66,69,25,38,51,62,65,68,2,1,RB
8464,825000,66,69,26,66,51,61,27,67,1,1,ST
8465,750000,66,69,23,45,56,55,66,79,3,1,CDM
8466,700000,66,69,25,55,58,61,63,58,1,1,RB
8467,700000,66,69,25,32,61,62,61,64,2,1,RB
8468,800000,66,69,25,56,62,68,25,54,2,1,LM
8469,725000,66,69,25,28,48,48,67,68,2,1,CB
8470,800000,66,69,25,52,60,67,28,52,3,1,LM
8471,700000,66,69,26,59,64,64,59,69,1,1,LB
8472,750000,66,69,24,45,58,65,64,72,1,1,CDM
8473,700000,66,69,26,49,59,62,61,70,3,1,RB
8474,725000,66,69,26,33,44,50,63,80,1,1,CB
8475,0,66,69,25,62,61,67,36,56,3,1,LM
8476,800000,66,69,25,50,58,65,61,75,2,1,RM
8477,800000,66,69,25,63,56,69,29,64,2,1,RW
8478,700000,66,69,25,33,53,62,66,68,3,1,LB
8479,700000,66,69,27,48,62,63,62,71,1,1,CDM
8480,825000,66,69,26,66,65,68,34,57,3,1,CF
8481,725000,66,69,25,27,45,47,65,70,1,1,CB
8482,700000,66,69,26,41,58,64,63,68,3,1,RB
8483,825000,66,69,26,65,45,63,31,70,1,1,ST
8484,725000,66,69,25,37,44,48,64,70,2,1,CB
8485,725000,66,69,26,32,46,43,65,71,1,1,CB
8486,750000,66,69,23,45,57,60,63,68,2,1,CDM
8487,700000,66,69,26,47,56,66,63,63,2,1,LB
8488,825000,66,69,25,68,57,60,31,67,2,1,ST
8489,700000,66,69,27,38,43,46,65,71,1,1,CB
8490,825000,66,69,24,66,56,70,19,53,1,1,ST
8491,800000,66,69,25,68,64,68,31,36,1,1,RM
8492,825000,66,69,26,66,49,61,25,68,1,1,ST
8493,700000,66,69,27,35,56,51,64,72,1,1,CDM
8494,725000,66,69,24,26,57,64,62,60,1,1,LB
8495,825000,66,69,25,63,52,72,32,56,1,1,ST
8496,825000,66,69,24,64,57,67,30,49,1,1,RW
8497,725000,66,69,24,33,38,37,67,71,1,1,CB
8498,825000,66,69,24,65,62,65,28,49,3,1,LM
8499,650000,66,68,28,37,51,49,65,75,1,1,CB
8500,675000,66,68,27,53,54,60,66,71,1,1,CB
8501,675000,66,68,27,36,53,63,65,69,1,1,CB
8502,700000,66,68,25,55,59,66,60,71,2,1,CDM
8503,775000,66,68,26,62,64,67,47,68,1,1,CAM
8504,675000,66,68,27,38,38,48,63,79,1,1,CB
8505,675000,66,68,27,24,50,55,66,70,1,1,CB
8506,800000,66,68,26,64,56,59,43,76,1,1,ST
8507,700000,66,68,26,45,61,60,63,73,2,1,CDM
8508,675000,66,68,27,21,37,41,67,69,1,1,CB
8509,700000,66,68,25,18,34,46,67,65,1,1,CB
8510,800000,66,68,26,67,52,60,31,74,1,1,ST
8511,800000,66,68,26,64,45,65,25,71,1,1,ST
8512,675000,66,68,25,33,61,67,60,72,1,1,LB
8513,800000,66,68,26,65,60,66,54,68,2,1,ST
8514,800000,66,68,26,65,50,61,25,70,1,1,ST
8515,700000,66,68,26,32,48,43,65,72,1,1,CB
8516,700000,66,68,26,39,48,41,64,66,2,1,CB
8517,675000,66,68,26,60,67,68,62,66,1,1,LB
8518,700000,66,68,25,29,37,48,64,73,1,1,CB
8519,700000,66,68,26,45,60,59,62,76,2,1,CB
8520,700000,66,68,26,54,63,65,62,64,2,1,CDM
8521,775000,66,68,25,56,58,73,20,65,2,1,RW
8522,775000,66,68,26,59,64,61,63,74,2,1,CM
8523,675000,66,68,27,59,61,64,61,79,2,1,CDM
8524,700000,66,68,23,43,34,39,65,70,1,1,CB
8525,700000,66,68,26,39,44,43,65,72,1,1,CB
8526,775000,66,68,25,60,62,67,52,54,2,1,LM
8527,775000,66,68,26,58,64,69,47,47,2,1,CAM
8528,800000,66,68,26,65,50,63,29,73,1,1,ST
8529,800000,66,68,26,62,54,61,44,69,2,1,ST
8530,775000,66,68,25,59,62,66,52,72,2,1,RM
8531,700000,66,68,26,47,58,65,65,71,2,1,CDM
8532,800000,66,68,25,65,50,63,30,67,1,1,ST
8533,675000,66,68,27,43,63,61,61,70,3,1,CDM
8534,675000,66,68,26,34,55,64,66,57,1,1,RB
8535,675000,66,68,27,27,54,58,63,77,1,1,CB
8536,800000,66,68,26,65,55,66,31,61,1,1,ST
8537,675000,66,68,27,48,58,54,62,72,2,1,CB
8538,650000,66,68,28,39,43,43,65,72,1,1,CB
8539,775000,66,68,26,60,64,69,35,59,1,1,CAM
8540,675000,66,68,27,30,38,36,69,66,1,1,CB
8541,750000,66,67,26,64,62,66,51,72,3,1,RM
8542,725000,66,67,27,62,61,67,51,59,3,1,CM
8543,725000,66,67,27,55,63,66,66,73,1,1,CM
8544,750000,66,67,26,65,63,67,47,73,3,1,CM
8545,650000,66,67,27,61,60,62,60,80,2,1,CDM
8546,725000,66,67,27,63,63,68,58,70,2,1,CM
8547,650000,66,67,27,33,52,50,66,76,2,1,RB
8548,775000,66,67,26,63,59,67,28,67,1,1,ST
8549,775000,66,67,26,63,60,66,29,67,2,1,ST
8550,650000,66,67,27,61,63,66,64,72,3,1,CB
8551,775000,66,67,26,65,48,69,30,63,1,1,ST
8552,650000,66,67,27,55,58,63,62,66,1,1,LB
8553,675000,66,67,26,34,52,53,65,71,1,1,CB
8554,750000,66,67,27,67,60,62,36,69,2,1,ST
8555,750000,66,67,26,58,58,67,41,60,2,1,RM
8556,750000,66,67,26,64,63,68,40,72,2,1,LW
8557,650000,66,67,27,46,62,66,61,64,1,1,RB
8558,750000,66,67,26,52,63,68,61,76,2,1,CM
8559,750000,66,67,27,66,59,71,19,56,2,1,ST
8560,750000,66,67,27,66,54,65,29,68,1,1,ST
8561,650000,66,67,27,39,59,60,60,66,1,1,RB
8562,650000,66,67,28,58,59,62,65,79,3,1,CDM
8563,650000,66,67,27,59,65,64,63,74,1,1,LB
8564,600000,66,67,29,36,57,62,65,68,2,1,CB
8565,725000,66,67,27,65,69,64,48,61,1,1,CM
8566,750000,66,67,27,62,56,58,36,82,1,1,ST
8567,775000,66,67,26,62,43,62,32,78,1,1,ST
8568,750000,66,67,26,58,66,64,63,71,2,1,CM
8569,750000,66,67,26,63,61,67,50,65,2,1,RM
8570,650000,66,67,27,52,59,63,65,71,1,1,LB
8571,675000,66,67,25,55,70,69,56,66,3,1,RB
8572,650000,66,67,28,50,61,57,63,68,2,1,CDM
8573,650000,66,67,28,43,57,55,66,76,3,1,CDM
8574,650000,66,67,27,37,58,58,63,75,2,1,CB
8575,650000,66,67,28,45,57,60,61,85,1,1,CDM
8576,650000,66,67,27,57,57,71,61,71,2,1,LB
8577,650000,66,67,26,34,59,68,63,66,1,1,LB
8578,750000,66,67,26,58,54,72,41,58,2,1,CAM
8579,775000,66,67,25,63,56,66,28,72,2,1,LM
8580,750000,66,67,27,65,66,71,26,52,2,1,ST
8581,725000,66,67,27,60,66,68,51,65,3,1,CM
8582,750000,66,67,27,63,51,64,27,68,2,1,ST
8583,675000,66,67,26,29,56,52,63,72,1,1,CB
8584,650000,66,67,27,52,52,67,59,54,1,1,RB
8585,650000,66,67,27,35,52,53,65,62,1,1,CB
8586,725000,66,67,27,59,62,68,61,63,2,1,CM
8587,725000,66,67,27,57,64,67,64,73,3,1,CM
8588,750000,66,67,26,62,64,66,59,68,1,1,CM
8589,650000,66,67,27,51,61,68,62,57,2,1,LB
8590,725000,66,67,27,61,62,64,63,70,1,1,CM
8591,650000,66,67,26,44,61,57,65,62,1,1,LB
8592,0,66,67,26,64,64,67,54,52,2,1,CM
8593,750000,66,67,27,64,52,64,21,70,1,1,ST
8594,675000,66,67,25,49,66,69,63,60,2,1,LB
8595,775000,66,67,25,53,59,67,50,67,3,1,LM
8596,725000,66,67,27,51,62,67,57,66,1,1,CM
8597,750000,66,67,26,60,58,69,34,53,2,1,RW
8598,750000,66,67,25,62,66,69,41,58,2,1,CM
8599,750000,66,67,27,65,47,56,31,71,1,1,ST
8600,750000,66,67,26,48,60,67,58,69,3,1,RM
8601,650000,66,67,26,39,42,66,68,52,2,1,LB
8602,750000,66,67,26,60,61,68,38,52,2,1,RM
8603,750000,66,67,26,64,61,69,35,62,2,1,LM
8604,750000,66,67,26,63,62,68,56,62,3,1,CM
8605,650000,66,67,27,41,60,59,64,72,2,1,LB
8606,750000,66,67,26,56,62,68,41,47,2,1,RM
8607,140000,66,66,36,55,54,61,67,68,2,1,CDM
8608,220000,66,66,37,64,66,67,51,70,2,1,RM
8609,180000,66,66,35,62,65,65,65,72,2,1,RB
8610,425000,66,66,32,51,53,55,62,82,1,2,CB
8611,200000,66,66,35,27,48,47,67,61,1,1,CB
8612,300000,66,66,33,38,51,58,65,68,2,1,CB
8613,120000,66,66,37,44,63,59,65,70,1,1,RB
8614,180000,66,66,35,42,58,63,63,75,1,1,RB
8615,325000,66,66,33,47,57,60,61,70,2,1,CDM
8616,400000,66,66,33,63,63,67,44,63,3,1,RM
8617,575000,66,66,31,68,62,64,53,83,2,1,CAM
8618,300000,66,66,33,44,53,49,63,76,1,1,CB
8619,270000,66,66,35,62,67,64,66,70,1,1,CM
8620,325000,66,66,34,61,62,65,65,78,2,1,CM
8621,240000,66,66,34,44,57,60,65,74,1,1,CB
8622,200000,66,66,35,48,62,56,64,70,1,1,CDM
8623,500000,66,66,32,63,65,68,33,69,2,1,CAM
8624,475000,66,66,31,61,61,63,63,71,2,1,RB
8625,500000,66,66,32,57,66,64,53,67,2,1,RM
8626,375000,66,66,33,64,64,67,52,70,1,1,CM
8627,575000,66,66,31,57,59,68,37,62,1,1,RM
8628,475000,66,66,31,48,57,56,69,72,2,1,RB
8629,425000,66,66,32,52,59,64,62,78,2,1,CDM
8630,240000,66,66,34,34,47,44,65,74,1,1,CB
8631,500000,66,66,32,64,64,66,46,66,3,1,RM
8632,140000,66,66,36,57,60,58,66,69,1,1,CDM
8633,400000,66,66,32,54,60,60,66,65,2,1,LB
8634,240000,66,66,34,30,42,52,65,64,1,1,CB
8635,425000,66,66,32,35,46,47,65,78,1,1,CB
8636,575000,66,66,31,67,64,68,44,58,3,1,LM
8637,475000,66,66,32,62,67,66,60,66,1,1,CM
8638,475000,66,66,31,34,49,43,63,83,1,1,CB
8639,500000,66,66,30,35,57,63,60,70,2,1,RB
8640,475000,66,66,31,58,62,65,65,65,2,1,CDM
8641,400000,66,66,33,66,52,65,24,70,1,1,ST
8642,200000,66,66,35,48,52,52,64,67,1,1,CB
8643,230000,66,66,36,65,55,62,42,68,1,1,ST
8644,475000,66,66,32,65,68,65,58,66,2,1,CM
8645,500000,66,66,32,61,63,65,44,60,2,1,LM
8646,475000,66,66,31,52,55,51,64,72,1,1,CB
8647,650000,66,66,29,67,57,64,31,71,1,1,ST
8648,525000,66,66,32,66,59,65,28,65,1,1,ST
8649,375000,66,66,33,59,67,63,52,59,2,1,CM
8650,525000,66,66,32,64,54,60,36,71,1,1,ST
8651,120000,66,66,36,47,64,65,65,56,2,1,LB
8652,575000,66,66,31,57,61,67,49,69,3,1,LM
8653,525000,66,66,29,46,58,60,62,70,2,1,RB
8654,425000,66,66,32,29,50,40,62,75,1,1,CB
8655,230000,66,66,34,54,61,65,67,66,1,1,LB
8656,280000,66,66,35,62,63,65,35,61,1,1,RM
8657,290000,66,66,33,59,61,63,63,68,2,1,RB
8658,575000,66,66,31,65,53,64,25,74,1,1,ST
8659,475000,66,66,31,54,59,61,65,76,2,1,CDM
8660,425000,66,66,32,50,61,55,63,76,3,1,CDM
8661,475000,66,66,31,56,57,55,67,79,2,1,CDM
8662,475000,66,66,31,52,59,60,63,75,1,1,RB
8663,575000,66,66,31,53,62,70,35,47,1,1,RM
8664,550000,66,66,31,63,65,72,45,68,3,1,CM
8665,550000,66,66,31,58,67,66,55,72,2,1,CM
8666,625000,66,66,30,60,52,61,39,76,3,1,ST
8667,180000,66,66,35,54,59,60,65,72,1,1,LB
8668,500000,66,66,32,61,64,73,31,59,2,1,LM
8669,525000,66,66,30,43,58,61,63,74,1,1,CB
8670,600000,66,66,30,55,62,67,64,65,2,1,CM
8671,230000,66,66,34,62,63,64,68,70,2,1,LB
8672,625000,66,66,30,67,44,58,26,79,1,1,ST
8673,425000,66,66,32,55,63,68,69,58,2,1,CB
8674,650000,66,66,29,64,46,63,33,73,2,1,ST
8675,600000,66,66,30,47,64,67,64,72,2,1,RM
8676,500000,66,66,30,50,58,64,63,68,3,1,LB
8677,600000,66,66,30,57,67,67,52,62,2,1,LM
8678,130000,66,66,37,36,48,49,65,76,1,1,CB
8679,525000,66,66,32,64,58,59,61,78,2,1,ST
8680,475000,66,66,31,50,54,62,62,76,2,1,CB
8681,525000,66,66,32,63,55,65,22,68,3,1,ST
8682,475000,66,66,32,67,66,66,57,66,2,1,CM
8683,325000,66,66,34,59,65,62,63,73,2,1,CM
8684,500000,66,66,30,40,62,59,65,68,2,1,LB
8685,475000,66,66,31,52,63,64,64,71,2,1,RB
8686,475000,66,66,31,32,49,58,66,66,1,1,CB
8687,475000,66,66,31,25,55,56,65,69,2,1,LB
8688,550000,66,66,28,49,62,63,66,75,2,1,RB
8689,650000,66,66,29,64,53,67,37,59,1,1,ST
8690,600000,66,66,30,53,67,69,59,67,1,1,CM
8691,600000,66,66,30,64,70,70,37,59,1,1,LW
8692,600000,66,66,30,65,69,66,49,50,2,1,CAM
8693,425000,66,66,32,64,65,61,61,78,2,1,CDM
8694,475000,66,66,31,48,60,66,61,67,2,1,RB
8695,525000,66,66,29,38,58,56,65,72,2,1,LB
8696,650000,66,66,28,61,57,69,37,70,1,1,RM
8697,475000,66,66,31,47,57,60,67,72,1,1,RB
8698,500000,66,66,32,63,66,69,56,63,3,1,LM
8699,675000,66,66,27,65,42,64,27,66,1,1,ST
8700,350000,66,66,34,62,63,69,30,51,3,1,ST
8701,240000,66,66,34,39,52,49,65,68,1,1,CB
8702,625000,66,66,30,64,48,61,35,72,1,1,ST
8703,675000,66,66,27,66,66,66,39,64,2,1,CAM
8704,525000,66,66,30,32,53,48,65,67,1,1,CB
8705,575000,66,66,27,48,58,61,62,72,2,1,LB
8706,500000,66,66,32,66,62,67,47,64,3,1,RM
8707,525000,66,66,29,44,63,69,58,63,1,1,LWB
8708,625000,66,66,30,66,53,62,29,62,1,1,ST
8709,625000,66,66,30,63,61,70,40,51,1,1,CF
8710,625000,66,66,29,59,67,67,57,71,1,1,CM
8711,525000,66,66,29,54,67,70,59,72,2,1,LB
8712,625000,66,66,29,63,63,67,36,64,3,1,CAM
8713,650000,66,66,28,63,64,67,38,49,2,1,CAM
8714,575000,66,66,28,63,65,66,59,72,2,1,CDM
8715,475000,66,66,31,33,57,50,67,76,2,1,CDM
8716,650000,66,66,28,54,59,69,60,78,2,1,CM
8717,650000,66,66,27,52,68,66,51,53,2,1,CM
8718,650000,66,66,28,60,52,69,44,63,2,1,RM
8719,500000,66,66,30,35,58,61,65,70,1,1,LB
8720,550000,66,66,28,47,64,62,62,67,1,1,LB
8721,550000,66,66,29,50,60,63,64,74,1,1,CDM
8722,475000,66,66,31,34,50,39,66,74,1,1,CB
8723,240000,66,66,34,37,57,49,62,74,2,1,CB
8724,575000,66,66,28,40,58,56,66,62,3,1,CB
8725,475000,66,66,31,48,61,62,63,69,2,1,RB
8726,675000,66,66,27,59,59,67,43,56,2,1,LM
8727,600000,66,66,30,62,63,64,43,59,1,1,LM
8728,300000,66,66,33,38,43,44,64,75,1,1,CB
8729,575000,66,66,31,61,71,66,42,65,1,1,RM
8730,525000,66,66,30,44,49,47,62,77,1,1,CB
8731,625000,66,66,30,65,52,57,37,73,2,1,ST
8732,525000,66,66,29,60,61,66,65,69,3,1,LB
8733,650000,66,66,29,66,63,69,45,65,1,1,ST
8734,270000,66,66,35,67,66,64,57,66,3,1,CM
8735,625000,66,66,29,55,58,75,25,50,2,1,LW
8736,675000,66,66,28,64,52,61,25,84,1,1,ST
8737,675000,66,66,27,60,59,71,32,58,2,1,RM
8738,425000,66,66,32,29,52,52,64,75,1,1,CB
8739,425000,66,66,32,58,62,61,63,75,2,1,CDM
8740,500000,66,66,30,50,68,66,63,66,2,1,LB
8741,650000,66,66,27,68,65,68,52,67,2,1,CM
8742,550000,66,66,29,45,56,54,64,72,2,1,CB
8743,525000,66,66,30,26,40,36,66,74,1,1,CB
8744,475000,66,66,31,55,59,61,64,82,1,1,RB
8745,625000,66,66,29,67,64,60,57,72,3,1,LM
8746,650000,66,66,27,62,61,66,64,78,1,1,CM
8747,625000,66,66,29,56,64,69,57,68,3,1,LM
8748,550000,66,66,28,53,62,71,61,58,2,1,LB
8749,525000,66,66,30,42,53,56,63,77,1,1,CB
8750,230000,66,66,34,51,63,66,63,64,2,1,LB
8751,270000,66,66,35,58,64,66,64,72,3,1,CM
8752,475000,66,66,31,61,63,65,62,72,2,1,CDM
8753,625000,66,66,29,63,62,66,49,70,2,1,CAM
8754,300000,66,66,33,52,61,63,64,72,3,1,CB
8755,240000,66,66,34,32,45,44,65,71,1,1,CB
8756,600000,66,66,30,64,67,66,64,62,2,1,CM
8757,675000,66,66,28,63,53,64,35,58,1,1,ST
8758,600000,66,66,30,57,63,71,37,52,2,1,CAM
8759,525000,66,66,30,64,56,60,65,77,2,1,CDM
8760,550000,66,66,29,50,55,55,63,75,1,1,CB
8761,525000,66,66,30,38,55,47,63,72,1,1,CB
8762,550000,66,66,31,54,65,59,66,80,2,1,CM
8763,650000,66,66,27,50,63,65,57,77,2,1,CM
8764,675000,66,66,27,61,63,72,40,45,1,1,CAM
8765,475000,66,66,31,58,67,71,64,64,3,1,RB
8766,290000,66,66,33,54,63,67,62,76,2,1,LB
8767,625000,66,66,29,59,63,64,62,74,2,1,CM
8768,625000,66,66,29,60,63,65,63,73,2,1,CM
8769,400000,66,66,33,66,64,68,33,59,3,1,CAM
8770,625000,66,66,29,70,64,67,22,58,2,1,LM
8771,675000,66,66,27,63,64,67,33,60,2,1,RM
8772,525000,66,66,30,40,62,60,61,65,1,1,CDM
8773,525000,66,66,29,38,57,59,63,69,2,1,RB
8774,625000,66,66,29,65,60,68,34,67,1,1,RM
8775,650000,66,66,27,61,64,65,61,70,2,1,CM
8776,650000,66,66,29,61,60,65,48,69,2,1,ST
8777,575000,66,66,31,59,59,65,54,70,1,1,RM
8778,625000,66,66,29,69,65,62,50,64,3,1,CAM
8779,300000,66,66,33,32,38,39,64,80,1,1,CB
8780,575000,66,66,27,28,43,48,66,72,1,1,CB
8781,550000,66,66,28,47,61,62,64,72,2,1,RB
8782,600000,66,66,30,63,60,69,34,58,3,1,CAM
8783,650000,66,66,28,63,61,65,39,69,2,1,RM
8784,650000,66,66,28,53,65,65,61,70,1,1,CM
8785,625000,66,66,29,65,63,67,46,68,3,1,CM
8786,675000,66,66,28,65,46,60,30,65,2,1,ST
8787,575000,66,66,31,63,44,61,30,62,1,1,ST
8788,625000,66,66,29,63,62,68,45,60,2,1,RW
8789,625000,66,66,30,66,50,59,24,79,1,1,ST
8790,625000,66,66,29,65,59,68,43,66,2,1,RM
8791,475000,66,66,31,43,53,51,66,77,3,1,CDM
8792,575000,66,66,27,66,66,63,61,76,2,1,LB
8793,475000,66,66,31,39,56,54,63,72,1,1,CB
8794,675000,66,66,27,58,66,63,46,68,2,1,LM
8795,550000,66,66,28,41,54,63,63,70,3,1,LB
8796,650000,66,66,28,65,57,68,30,63,3,1,RM
8797,575000,66,66,27,52,59,62,62,72,1,1,RB
8798,650000,66,66,28,54,65,72,52,64,2,1,CM
8799,475000,66,66,31,55,59,59,68,75,2,1,RB
8800,525000,66,66,30,33,55,46,68,72,1,1,CDM
8801,475000,66,66,31,56,62,59,63,71,3,1,CDM
8802,600000,66,66,30,59,65,67,64,66,3,1,RM
8803,575000,66,66,27,51,58,64,63,70,1,1,LB
8804,675000,66,66,27,63,63,68,35,45,2,1,RM
8805,400000,66,66,33,67,61,63,42,64,1,1,ST
8806,290000,66,66,33,43,58,60,64,75,3,1,LWB
