value_eur,overall,potential,age,shooting,passing,dribbling,defending,physic,num_pos,international_reputation,best_pos
900000,64,82,17,57,57,70,23,43,1,1,RW
925000,64,81,18,62,56,67,23,39,3,1,RM
975000,64,81,20,52,60,66,59,67,1,1,CM
975000,64,81,19,59,60,68,25,49,1,1,CF
975000,64,81,19,51,64,65,45,51,1,1,CAM
900000,64,81,19,45,59,69,57,52,1,1,RB
950000,64,80,18,59,44,60,22,79,1,1,ST
975000,64,80,20,49,63,70,52,65,3,1,CM
975000,64,80,19,56,54,68,32,53,3,1,RM
925000,64,80,20,30,47,49,64,67,1,1,CB
975000,64,80,19,59,55,66,21,55,2,1,LW
975000,64,80,19,56,58,66,36,64,2,1,RM
950000,64,80,18,60,53,71,25,59,2,1,ST
900000,64,80,17,57,56,69,26,47,1,1,LW
975000,64,80,19,60,47,65,23,58,1,1,ST
925000,64,80,20,51,46,64,64,60,2,1,RB
925000,64,80,18,48,60,67,36,50,2,1,CAM
950000,64,80,19,51,61,65,55,54,1,1,CM
975000,64,80,19,61,58,65,28,42,1,1,RW
900000,64,80,19,44,56,60,62,64,2,1,CDM
975000,64,80,19,65,48,60,31,71,1,1,ST
950000,64,80,19,48,62,67,51,54,2,1,CM
900000,64,80,17,55,59,70,43,51,1,1,CAM
900000,64,80,17,67,49,66,33,54,2,1,ST
925000,64,79,20,32,33,38,64,67,1,1,CB
950000,64,79,19,51,63,66,60,63,2,1,CM
975000,64,79,19,64,40,60,20,57,1,1,ST
975000,64,79,20,55,66,64,55,53,1,1,CM
1000000,64,79,20,63,59,67,26,59,3,1,RM
925000,64,79,21,29,33,43,61,78,1,1,CB
925000,64,79,21,29,42,46,64,58,1,1,CB
1000000,64,79,20,54,56,69,25,43,2,1,RM
1000000,64,79,20,58,60,66,34,47,1,1,LW
1000000,64,79,20,63,59,68,42,45,1,1,LM
925000,64,79,18,53,60,65,43,53,2,1,CAM
925000,64,79,18,62,55,66,34,68,3,1,LM
875000,64,79,18,42,50,54,63,68,2,1,CB
975000,64,79,19,62,47,60,30,64,1,1,ST
900000,64,79,19,25,39,40,64,58,1,1,CB
1000000,64,79,20,58,60,66,42,53,3,1,CAM
925000,64,79,20,26,54,43,64,64,1,1,CB
875000,64,79,18,35,44,41,65,66,2,1,CB
925000,64,79,20,37,46,51,65,64,1,1,CB
925000,64,78,20,41,61,60,60,66,2,1,CDM
1000000,64,78,20,67,40,55,37,61,1,1,ST
1000000,64,78,20,63,50,64,39,55,2,1,ST
975000,64,78,20,49,59,66,51,52,2,1,CM
925000,64,78,21,46,60,67,64,62,2,1,CDM
1000000,64,78,20,60,54,71,41,41,1,1,LM
1000000,64,78,21,61,58,67,31,47,3,1,LM
900000,64,78,19,30,61,66,59,61,1,1,RB
975000,64,78,21,60,62,62,59,65,2,1,CM
975000,64,78,19,59,62,68,33,35,2,1,RM
975000,64,78,21,56,59,66,55,54,2,1,CM
925000,64,78,21,56,57,63,61,68,3,1,LB
925000,64,78,21,24,52,62,65,63,2,1,LB
975000,64,78,19,54,61,67,37,55,3,1,LM
900000,64,78,19,45,59,72,57,53,3,1,LB
975000,64,78,19,60,64,69,40,39,1,1,LW
1000000,64,78,20,65,56,61,21,54,1,1,ST
950000,64,78,18,63,56,63,25,62,1,1,ST
1000000,64,78,21,58,65,63,36,45,1,1,CAM
900000,64,78,19,47,54,61,62,64,2,1,RB
1000000,64,78,20,53,64,64,48,48,2,1,CAM
1000000,64,78,20,60,55,68,33,45,1,1,LW
975000,64,78,19,61,48,73,31,59,3,1,ST
975000,64,78,21,48,63,63,47,61,1,1,CM
925000,64,78,18,62,60,65,31,50,1,1,CAM
900000,64,78,17,66,51,62,24,49,1,1,ST
875000,64,77,21,54,63,66,54,49,3,1,CAM
825000,64,77,19,58,65,68,53,55,2,1,CM
825000,64,77,19,52,59,64,60,65,2,1,CM
875000,64,77,21,59,60,70,54,51,2,1,RW
800000,64,77,21,35,40,42,64,65,1,1,CB
800000,64,77,20,27,47,56,62,65,2,1,CB
875000,64,77,20,64,48,58,24,61,1,1,ST
875000,64,77,20,53,59,65,51,62,2,1,CAM
850000,64,77,19,63,60,67,33,50,1,1,RW
875000,64,77,20,60,59,67,32,40,2,1,RM
775000,64,77,19,48,65,66,59,65,1,1,LB
800000,64,77,18,58,54,69,34,58,1,1,RM
800000,64,77,20,46,59,68,59,71,2,1,RB
850000,64,77,19,59,63,65,27,55,1,1,RW
825000,64,77,21,35,63,60,57,68,2,1,CDM
850000,64,77,21,52,64,61,42,45,2,1,CM
875000,64,77,21,66,52,65,30,52,2,1,ST
825000,64,77,19,50,63,66,53,61,2,1,CM
775000,64,77,19,32,41,45,67,58,1,1,CB
875000,64,77,20,62,40,61,18,51,3,1,ST
775000,64,77,19,48,56,69,59,65,2,1,RB
775000,64,77,19,30,39,42,64,70,1,1,CB
800000,64,77,21,21,41,42,63,68,1,1,CB
850000,64,77,19,56,54,63,27,55,2,1,RM
800000,64,77,21,38,54,55,60,61,2,1,LB
775000,64,77,19,36,47,47,63,66,1,1,CB
750000,64,76,21,31,55,58,61,70,2,1,CB
750000,64,76,21,28,34,50,62,72,1,1,CB
750000,64,76,21,29,44,51,62,71,1,1,CB
800000,64,76,21,58,53,72,26,40,1,1,LW
800000,64,76,20,45,68,65,45,63,2,1,CM
750000,64,76,20,45,57,66,57,64,1,1,RB
800000,64,76,20,61,63,65,45,64,2,1,CM
800000,64,76,20,51,62,65,57,65,2,1,CM
800000,64,76,20,59,59,70,25,39,2,1,RW
750000,64,76,20,35,46,51,62,66,1,1,CB
800000,64,76,21,47,50,69,24,59,2,1,LM
800000,64,76,20,50,63,71,29,54,3,1,CAM
725000,64,76,19,35,55,60,60,68,2,1,CDM
750000,64,76,21,31,49,63,63,50,2,1,LB
800000,64,76,22,55,59,66,56,57,1,1,RM
825000,64,76,20,67,47,62,28,60,1,1,ST
800000,64,76,19,59,54,66,20,51,2,1,ST
750000,64,76,21,47,56,57,61,69,3,1,CB
750000,64,76,21,28,48,56,64,62,1,1,RB
750000,64,76,20,38,58,57,60,70,2,1,CDM
800000,64,76,19,61,47,65,25,64,1,1,ST
775000,64,76,19,62,65,68,22,46,1,1,RM
775000,64,76,19,55,61,72,33,42,2,1,LW
800000,64,76,22,61,53,68,28,52,1,1,LW
800000,64,76,21,52,63,70,41,53,2,1,CAM
825000,64,76,21,63,46,61,19,55,1,1,ST
750000,64,76,20,32,36,40,66,64,1,1,CB
800000,64,76,21,59,52,69,30,61,1,1,RW
800000,64,76,22,55,62,67,32,46,2,1,RM
825000,64,76,21,63,48,59,26,61,1,1,ST
750000,64,76,18,54,61,71,31,44,1,1,CAM
725000,64,75,23,59,66,65,61,41,2,1,CDM
700000,64,75,23,44,45,44,61,74,1,1,CB
775000,64,75,21,57,62,69,38,57,1,1,CAM
775000,64,75,21,59,57,69,26,46,2,1,RM
750000,64,75,22,57,64,64,51,47,2,1,CM
775000,64,75,22,62,57,70,29,54,2,1,LW
725000,64,75,20,55,49,64,63,71,2,1,CDM
775000,64,75,22,64,44,58,32,66,1,1,ST
700000,64,75,21,40,57,62,60,63,1,1,LB
725000,64,75,21,33,55,60,63,66,2,1,CDM
775000,64,75,21,50,66,65,43,48,2,1,CAM
725000,64,75,21,39,58,54,62,70,2,1,CB
725000,64,75,21,27,43,40,65,64,1,1,CB
700000,64,75,22,55,56,65,58,71,1,1,LB
775000,64,75,20,50,60,67,55,55,2,1,CM
700000,64,75,21,47,59,59,60,68,1,1,RB
725000,64,75,20,30,43,45,63,68,1,1,CB
700000,64,75,22,36,44,40,63,66,1,1,CB
725000,64,75,20,39,59,60,60,67,1,1,CDM
750000,64,75,22,56,61,65,57,58,1,1,CM
775000,64,75,21,58,54,65,38,69,2,1,RM
725000,64,75,21,35,42,51,65,66,1,1,CB
725000,64,75,21,33,45,46,65,69,2,1,CB
775000,64,75,20,64,57,64,23,58,1,1,ST
775000,64,75,20,60,60,66,32,46,3,1,CAM
750000,64,75,22,52,61,62,48,54,1,1,CM
725000,64,75,20,22,40,39,65,54,1,1,CB
700000,64,75,20,38,55,64,61,69,2,1,RB
775000,64,75,20,62,53,66,33,58,3,1,RW
675000,64,75,19,30,58,71,59,64,1,1,RB
700000,64,75,19,50,58,63,62,69,2,1,CDM
725000,64,75,21,34,50,41,61,70,1,1,CB
725000,64,75,22,33,60,54,61,68,1,1,CDM
650000,64,75,18,38,55,52,65,66,3,1,RB
750000,64,75,22,47,61,64,59,59,1,1,CM
725000,64,75,20,41,54,63,61,71,1,1,CDM
750000,64,75,19,56,60,68,53,57,2,1,CM
775000,64,75,21,58,62,64,44,52,2,1,CAM
725000,64,75,21,46,59,64,60,69,1,1,CDM
700000,64,75,19,30,42,38,63,72,1,1,CB
775000,64,75,20,60,54,67,30,61,1,1,ST
675000,64,74,23,29,44,49,64,66,2,1,CB
675000,64,74,22,51,58,61,61,71,1,1,CB
725000,64,74,22,54,61,68,46,62,2,1,LM
725000,64,74,22,64,54,64,35,61,3,1,ST
650000,64,74,21,33,53,62,60,68,1,1,LB
750000,64,74,20,65,49,63,34,64,1,1,ST
725000,64,74,22,55,53,69,34,51,2,1,RM
650000,64,74,22,31,54,64,54,62,1,1,LB
725000,64,74,22,61,43,63,30,62,1,1,ST
725000,64,74,21,56,58,70,33,56,3,1,RM
725000,64,74,21,49,61,68,40,41,1,1,CAM
725000,64,74,22,61,47,63,31,74,1,1,ST
650000,64,74,20,42,55,63,63,73,1,1,RB
675000,64,74,20,30,40,48,62,72,1,1,CB
650000,64,74,21,58,63,63,61,53,3,1,LWB
750000,64,74,20,63,49,65,26,52,3,1,ST
650000,64,74,22,59,54,64,61,55,1,1,RB
675000,64,74,21,39,52,55,63,74,2,1,CDM
725000,64,74,20,59,60,65,46,59,1,1,CAM
725000,64,74,20,59,60,65,26,56,1,1,LM
650000,64,74,20,42,55,63,60,66,2,1,RB
725000,64,74,20,57,63,68,52,58,2,1,CM
650000,64,74,21,30,50,65,60,60,1,1,LB
675000,64,74,22,31,49,54,62,70,1,1,CB
725000,64,74,20,53,56,63,49,75,1,1,RM
675000,64,74,21,38,55,59,63,65,1,1,CDM
725000,64,74,22,60,55,66,25,53,2,1,RM
675000,64,74,21,27,35,36,62,64,1,1,CB
750000,64,74,21,64,48,64,24,56,1,1,ST
675000,64,74,21,29,37,36,64,69,1,1,CB
650000,64,74,21,41,52,67,58,60,1,1,LB
725000,64,74,22,58,60,69,42,51,3,1,CAM
725000,64,74,20,49,60,62,59,66,1,1,CM
650000,64,74,20,37,58,62,61,56,1,1,RB
650000,64,74,19,29,39,39,65,65,1,1,CB
750000,64,74,21,64,50,64,19,55,1,1,ST
650000,64,74,21,27,55,59,59,55,2,1,RB
650000,64,74,20,32,48,66,62,55,1,1,RB
725000,64,74,22,50,64,63,50,51,2,1,CM
675000,64,74,22,26,36,46,64,66,2,1,CB
750000,64,74,20,63,44,58,20,66,1,1,ST
725000,64,74,20,51,63,68,52,49,3,1,CAM
675000,64,73,23,53,61,64,53,73,1,1,CM
700000,64,73,22,62,54,68,42,53,3,1,RW
675000,64,73,22,50,66,66,44,53,3,1,CM
700000,64,73,23,62,49,58,29,64,1,1,ST
675000,64,73,23,57,65,66,42,65,1,1,CM
625000,64,73,23,36,57,61,64,66,2,1,CB
625000,64,73,23,39,54,55,61,72,2,1,RB
700000,64,73,22,58,59,71,27,42,1,1,CAM
675000,64,73,23,50,62,66,60,67,3,1,CM
700000,64,73,23,59,57,68,36,47,3,1,CAM
700000,64,73,23,62,62,68,39,51,3,1,LM
700000,64,73,20,59,55,77,21,37,2,1,RM
700000,64,73,22,50,58,69,38,58,2,1,RM
700000,64,73,22,60,62,69,42,46,3,1,LW
625000,64,73,24,29,44,47,64,69,2,1,CB
625000,64,73,23,35,47,47,63,66,1,1,CB
625000,64,73,23,50,59,64,61,63,2,1,RB
650000,64,73,21,40,57,62,62,60,1,1,CB
675000,64,73,22,60,60,65,61,68,2,1,CM
625000,64,73,23,30,43,47,66,62,1,1,CB
700000,64,73,20,52,62,65,49,61,2,1,CM
650000,64,73,21,37,46,52,62,72,1,1,CB
625000,64,73,24,43,51,58,62,72,2,1,CB
650000,64,73,21,28,39,38,62,75,2,1,CB
625000,64,73,20,47,56,64,57,69,2,1,RB
625000,64,73,22,27,50,46,64,67,1,1,CB
650000,64,73,21,32,47,50,64,63,1,1,CB
700000,64,73,20,59,43,60,28,63,1,1,ST
700000,64,73,21,59,63,69,54,63,2,1,CM
625000,64,73,20,50,54,67,59,68,3,1,RB
650000,64,73,23,43,57,62,59,68,1,1,CDM
700000,64,73,21,61,56,68,29,48,3,1,RM
700000,64,73,20,53,59,68,21,58,2,1,LM
700000,64,73,21,54,57,59,66,74,2,1,CM
700000,64,73,20,64,59,65,35,63,1,1,ST
650000,64,73,24,55,63,65,61,68,1,1,CDM
700000,64,73,21,59,64,64,36,56,2,1,CAM
700000,64,73,21,60,57,65,39,70,3,1,ST
700000,64,73,22,56,60,71,30,56,3,1,LW
700000,64,73,23,59,55,64,53,69,2,1,RM
700000,64,73,21,55,61,66,50,61,2,1,RM
625000,64,73,19,28,40,40,63,71,1,1,CB
625000,64,73,23,29,51,63,62,58,1,1,RB
625000,64,73,21,52,58,63,61,71,1,1,LB
625000,64,73,22,40,50,54,63,69,2,1,CB
700000,64,73,20,59,59,67,29,48,2,1,RM
700000,64,73,20,56,57,70,37,62,3,1,LM
625000,64,73,22,38,55,57,62,63,2,1,LB
700000,64,73,20,45,59,66,58,70,3,1,CM
700000,64,73,21,56,61,62,62,73,2,1,CM
625000,64,73,22,32,47,64,62,61,1,1,RB
700000,64,73,22,53,57,68,24,49,2,1,RM
625000,64,73,22,30,54,58,64,62,1,1,CB
700000,64,73,21,60,60,65,27,61,2,1,CAM
675000,64,73,22,60,60,63,53,59,1,1,CM
700000,64,73,21,65,48,63,23,56,1,1,ST
675000,64,73,22,46,57,60,61,75,2,1,CM
625000,64,73,22,33,52,62,61,59,1,1,RB
650000,64,73,18,52,54,70,25,59,1,1,RM
700000,64,73,21,57,60,64,36,60,2,1,CAM
650000,64,73,21,29,38,54,64,68,1,1,CB
700000,64,73,20,64,46,61,23,65,1,1,ST
675000,64,73,23,55,63,65,50,61,1,1,CM
700000,64,73,22,63,44,57,23,69,2,1,ST
650000,64,72,23,43,65,69,50,65,1,1,CM
600000,64,72,24,48,60,66,58,67,3,1,CDM
675000,64,72,22,62,54,63,41,67,2,1,RM
650000,64,72,23,48,58,64,60,78,2,1,CM
600000,64,72,24,53,52,54,62,70,1,1,CB
600000,64,72,23,36,45,53,63,69,1,1,CB
675000,64,72,22,62,43,63,23,56,1,1,ST
600000,64,72,22,55,62,64,62,53,1,1,CDM
600000,64,72,21,39,52,50,63,61,1,1,CB
600000,64,72,23,37,51,51,63,72,2,1,CB
600000,64,72,22,46,55,59,64,74,3,1,RB
650000,64,72,23,51,63,69,59,63,3,1,CM
600000,64,72,24,37,56,50,61,70,1,1,CB
675000,64,72,21,60,57,67,45,60,2,1,CF
600000,64,72,20,47,52,57,62,68,1,1,LB
650000,64,72,22,59,59,61,62,77,2,1,CM
600000,64,72,22,37,47,53,63,72,1,1,CB
675000,64,72,22,63,47,64,20,66,1,1,ST
675000,64,72,23,62,61,66,44,57,3,1,LM
650000,64,72,22,57,65,68,45,61,3,1,CM
675000,64,72,23,63,54,65,39,63,2,1,ST
650000,64,72,22,57,63,66,51,62,2,1,CM
600000,64,72,23,40,47,51,62,69,1,1,CB
675000,64,72,22,64,46,60,21,58,3,1,ST
675000,64,72,23,52,57,68,31,58,2,1,RM
650000,64,72,21,59,55,64,60,66,2,1,CM
600000,64,72,19,49,60,58,63,51,1,1,CDM
600000,64,72,23,33,40,44,64,66,2,1,CB
600000,64,72,23,34,59,53,63,67,1,1,CDM
625000,64,72,21,47,54,57,63,75,2,1,CDM
600000,64,72,23,33,57,60,62,70,1,1,RB
675000,64,72,21,61,51,62,33,62,2,1,ST
600000,64,72,24,24,40,44,62,73,1,1,CB
625000,64,72,21,44,51,52,62,76,1,1,CDM
675000,64,72,23,53,57,67,57,61,2,1,RM
675000,64,72,23,62,57,62,32,58,2,1,ST
600000,64,72,23,39,51,54,63,58,2,1,CB
675000,64,72,22,64,53,59,25,65,1,1,ST
650000,64,72,22,54,62,66,59,66,1,1,CM
675000,64,72,23,54,57,69,42,52,1,1,RM
675000,64,72,23,54,63,63,47,57,3,1,CAM
600000,64,72,22,49,51,59,63,59,1,1,LB
600000,64,72,20,51,51,51,62,61,2,1,RB
625000,64,71,24,50,60,66,49,53,2,1,CM
625000,64,71,24,61,59,66,61,77,2,1,CM
575000,64,71,24,40,55,57,59,71,2,1,LWB
575000,64,71,25,38,48,57,63,65,2,1,CB
625000,64,71,24,56,60,65,44,65,3,1,CAM
650000,64,71,24,58,51,68,20,58,1,1,ST
625000,64,71,24,60,66,65,59,66,3,1,CM
575000,64,71,24,39,43,41,61,72,1,1,CB
625000,64,71,23,59,62,68,57,60,1,1,CM
650000,64,71,23,60,51,59,43,82,1,1,ST
575000,64,71,23,37,55,63,59,70,2,1,LB
575000,64,71,23,27,40,46,62,71,1,1,CB
575000,64,71,24,65,63,67,56,67,3,1,LWB
575000,64,71,22,33,39,51,64,68,1,1,CB
625000,64,71,23,57,59,65,32,56,2,1,RM
575000,64,71,23,43,58,64,60,65,2,1,LB
625000,64,71,23,59,54,67,26,52,2,1,RW
575000,64,71,22,32,51,57,65,71,2,1,RB
575000,64,71,24,45,50,56,62,68,1,1,CB
575000,64,71,21,32,45,50,61,76,1,1,CB
575000,64,71,22,45,59,64,60,65,2,1,LB
575000,64,71,23,40,52,66,60,67,2,1,LB
575000,64,71,23,45,55,60,62,67,1,1,RB
575000,64,71,22,43,62,63,63,65,2,1,RB
625000,64,71,23,63,60,60,60,69,1,1,CM
625000,64,71,23,53,65,65,52,57,2,1,CM
625000,64,71,22,51,60,68,26,50,2,1,CAM
575000,64,71,22,41,57,59,59,71,1,1,CDM
650000,64,71,21,61,49,62,32,67,1,1,ST
575000,64,71,25,49,55,59,59,68,2,1,CDM
575000,64,71,25,34,37,32,62,73,1,1,CB
575000,64,71,23,31,45,49,62,69,2,1,CB
575000,64,71,21,35,49,63,63,70,1,1,LB
625000,64,71,23,49,54,61,60,71,2,1,CM
575000,64,71,22,30,50,44,67,50,1,1,CB
625000,64,71,22,56,61,63,63,63,2,1,CM
575000,64,71,24,59,61,65,60,61,2,1,CDM
550000,64,71,19,51,63,63,62,66,1,1,CB
625000,64,71,22,60,60,69,34,54,3,1,LM
575000,64,71,23,57,56,61,60,68,2,1,RB
650000,64,71,24,61,59,66,23,59,2,1,ST
625000,64,71,22,53,56,63,41,73,1,1,RM
550000,64,71,19,44,50,51,61,70,1,1,CB
575000,64,71,23,32,45,48,62,68,1,1,CB
650000,64,71,22,63,44,63,31,71,1,1,ST
650000,64,71,22,62,44,53,36,71,1,1,ST
575000,64,71,22,44,58,64,63,69,2,1,CB
650000,64,71,22,62,48,69,18,55,1,1,ST
575000,64,71,22,36,48,45,62,70,1,1,CB
650000,64,71,23,62,51,62,23,57,1,1,ST
575000,64,71,22,27,39,40,62,70,1,1,CB
625000,64,71,23,50,62,67,48,55,2,1,CM
575000,64,71,25,33,44,42,64,65,1,1,CB
575000,64,71,22,40,52,65,60,62,1,1,LB
575000,64,71,22,28,36,44,63,68,1,1,CB
550000,64,70,24,50,59,67,57,66,2,1,RB
550000,64,70,25,26,46,53,64,70,3,1,CB
550000,64,70,24,40,54,55,59,60,2,1,LB
625000,64,70,24,59,55,63,35,59,3,1,RW
550000,64,70,24,39,56,59,64,65,1,1,CB
600000,64,70,24,59,68,66,48,58,2,1,CM
550000,64,70,24,29,44,54,64,69,1,1,CB
625000,64,70,24,57,55,65,35,60,1,1,ST
625000,64,70,24,55,58,69,29,58,2,1,CAM
625000,64,70,24,61,50,63,28,61,1,1,ST
625000,64,70,23,58,58,66,39,58,2,1,RM
550000,64,70,24,16,30,35,66,61,1,1,CB
550000,64,70,23,30,47,50,65,65,2,1,CB
625000,64,70,22,60,60,66,38,55,2,1,CAM
575000,64,70,23,47,57,62,61,67,1,1,CDM
625000,64,70,23,61,50,62,28,58,1,1,ST
550000,64,70,24,34,41,46,63,71,1,1,CB
625000,64,70,24,60,55,67,24,56,1,1,LM
575000,64,70,23,56,61,65,57,68,2,1,CDM
550000,64,70,22,34,40,51,63,65,1,1,CB
550000,64,70,23,26,42,48,62,71,2,1,CB
625000,64,70,22,56,58,67,40,44,2,1,CAM
550000,64,70,22,46,58,62,60,70,1,1,RB
550000,64,70,24,28,56,59,60,68,1,1,LB
550000,64,70,25,27,49,44,65,65,1,1,CB
575000,64,70,23,45,55,59,60,72,2,1,CDM
550000,64,70,22,51,57,59,61,69,1,1,LB
550000,64,70,23,42,55,62,62,70,3,1,LB
550000,64,70,25,25,44,40,63,67,1,1,CB
625000,64,70,21,59,60,63,24,56,3,1,ST
550000,64,70,22,28,36,37,63,72,1,1,CB
575000,64,70,23,39,52,56,62,76,2,1,CDM
625000,64,70,23,59,59,64,29,53,2,1,LM
550000,64,70,23,25,39,40,63,69,1,1,CB
625000,64,70,23,56,59,66,31,57,1,1,LM
550000,64,70,23,30,40,42,68,61,1,1,CB
625000,64,70,24,55,66,69,40,42,1,1,RW
575000,64,70,24,58,64,67,56,68,2,1,CDM
625000,64,70,22,61,61,65,41,57,1,1,CAM
625000,64,70,24,55,61,67,35,52,3,1,CAM
625000,64,70,23,65,48,59,31,67,1,1,ST
550000,64,70,23,30,56,60,61,69,1,1,LB
550000,64,70,24,34,55,58,60,64,1,1,LB
550000,64,70,25,47,63,65,57,60,2,1,CDM
625000,64,70,24,58,61,68,46,59,2,1,RM
575000,64,70,24,53,59,61,60,71,3,1,CDM
625000,64,70,24,61,58,62,25,49,2,1,RM
625000,64,70,22,64,47,64,23,58,2,1,ST
625000,64,70,24,62,43,63,20,63,1,1,ST
550000,64,70,24,39,42,63,66,75,2,1,RB
625000,64,70,22,66,45,61,24,53,1,1,ST
575000,64,70,23,55,61,66,62,61,2,1,CDM
575000,64,70,24,46,55,51,63,82,1,1,CDM
0,64,70,23,32,39,41,62,76,2,1,CB
525000,64,69,25,50,65,66,64,63,1,1,LB
525000,64,69,26,24,35,40,61,76,1,1,CB
525000,64,69,24,35,51,61,60,67,2,1,RB
600000,64,69,25,60,58,64,46,65,2,1,ST
600000,64,69,25,61,62,68,53,61,3,1,CAM
525000,64,69,25,33,38,35,62,79,1,1,CB
600000,64,69,24,60,62,64,42,57,1,1,CAM
525000,64,69,25,58,58,60,60,69,3,1,CB
525000,64,69,25,31,47,50,61,71,1,1,CB
525000,64,69,25,50,60,65,60,60,2,1,RB
550000,64,69,24,28,39,35,62,75,1,1,CB
550000,64,69,23,26,49,51,62,72,2,1,CB
550000,64,69,24,46,54,57,63,69,1,1,CB
525000,64,69,25,28,56,61,57,69,1,1,RB
525000,64,69,25,48,49,62,55,59,1,1,LB
525000,64,69,24,35,55,58,61,67,2,1,LB
600000,64,69,23,59,60,65,61,59,2,1,CM
625000,64,69,24,64,56,57,32,70,1,1,ST
525000,64,69,25,32,47,48,62,68,1,1,CB
600000,64,69,24,53,59,67,35,63,3,1,RM
600000,64,69,21,57,61,64,51,65,1,1,CM
600000,64,69,24,44,60,65,59,74,2,1,LM
550000,64,69,23,37,38,37,61,80,1,1,CB
525000,64,69,24,49,53,65,62,69,1,1,RB
525000,64,69,26,29,37,39,65,71,1,1,CB
550000,64,69,24,27,51,62,61,69,2,1,CB
625000,64,69,24,65,48,63,25,62,1,1,ST
600000,64,69,23,60,58,70,24,52,2,1,LM
600000,64,69,23,61,57,64,34,71,3,1,RM
600000,64,69,21,61,60,65,24,54,2,1,LM
550000,64,69,23,63,50,64,63,58,2,1,CB
525000,64,69,23,50,61,64,57,66,2,1,LB
600000,64,69,23,56,59,65,38,59,2,1,LM
625000,64,69,22,61,53,64,29,58,2,1,ST
600000,64,69,22,53,60,66,55,63,1,1,RW
525000,64,69,25,40,51,62,61,74,1,1,LB
550000,64,69,24,45,63,57,62,70,1,1,CB
525000,64,69,24,43,53,58,60,73,3,1,LB
525000,64,69,22,27,54,65,62,65,1,1,RB
600000,64,69,25,51,62,66,56,63,2,1,CM
600000,64,69,24,58,49,63,21,66,2,1,RM
525000,64,69,25,35,47,63,62,58,1,1,LB
625000,64,69,24,63,52,60,25,58,1,1,ST
600000,64,69,22,53,53,69,26,63,1,1,LM
550000,64,69,24,50,56,52,64,73,2,1,CDM
525000,64,69,24,27,54,67,56,65,2,1,RB
600000,64,69,23,52,56,67,44,61,1,1,CM
550000,64,69,24,44,49,52,62,67,1,1,CB
525000,64,69,23,40,59,65,60,63,1,1,RB
525000,64,69,23,37,53,60,63,66,1,1,RB
525000,64,69,26,36,50,48,63,64,1,1,CB
625000,64,69,24,60,43,64,22,67,1,1,ST
600000,64,69,22,56,62,66,18,49,1,1,LM
550000,64,69,23,38,48,55,63,66,3,1,CB
500000,64,68,25,39,57,63,63,68,1,1,LB
600000,64,68,24,61,60,62,36,59,2,1,LM
600000,64,68,25,60,50,63,22,70,1,1,ST
600000,64,68,24,55,70,71,52,54,3,1,RM
600000,64,68,25,62,52,60,28,73,1,1,ST
600000,64,68,23,56,62,67,53,62,1,1,LM
525000,64,68,25,35,50,56,63,68,2,1,CB
525000,64,68,25,51,57,62,61,74,1,1,CDM
575000,64,68,25,59,64,70,48,66,2,1,CM
525000,64,68,26,51,53,64,61,70,2,1,CDM
575000,64,68,24,53,65,64,62,66,2,1,CM
525000,64,68,24,47,63,65,57,74,3,1,LB
575000,64,68,24,58,62,65,56,70,2,1,CM
600000,64,68,23,64,56,66,32,60,2,1,LM
575000,64,68,23,56,62,66,58,72,1,1,CM
525000,64,68,23,47,56,63,59,65,3,1,LB
600000,64,68,24,60,55,67,37,59,2,1,LM
500000,64,68,25,38,53,63,61,71,1,1,RB
600000,64,68,24,58,54,70,29,48,3,1,CF
525000,64,68,24,26,55,59,61,72,2,1,RB
525000,64,68,24,53,53,68,58,59,1,1,RB
525000,64,68,24,34,58,64,58,68,1,1,RB
575000,64,68,25,61,61,65,52,65,2,1,CM
525000,64,68,24,52,60,63,61,66,2,1,CDM
600000,64,68,25,57,53,70,30,69,3,1,ST
500000,64,68,25,61,62,70,59,58,2,1,RWB
600000,64,68,24,64,59,63,48,56,2,1,CAM
600000,64,68,24,54,56,67,33,52,1,1,RM
500000,64,68,25,33,54,61,62,63,3,1,RB
525000,64,68,24,40,62,61,59,65,3,1,LB
525000,64,68,24,38,42,47,61,75,1,1,CB
525000,64,68,23,44,56,59,61,75,2,1,CDM
0,64,68,26,34,37,40,65,66,1,1,CB
600000,64,68,25,64,36,58,23,72,1,1,ST
525000,64,68,25,34,49,55,62,69,1,1,CB
600000,64,68,25,62,54,74,22,53,2,1,ST
575000,64,68,25,55,59,63,65,76,1,1,CM
525000,64,68,25,25,44,55,62,68,2,1,CB
525000,64,68,26,33,45,55,62,68,1,1,CB
525000,64,68,24,37,48,57,63,68,1,1,CB
600000,64,68,25,61,44,62,26,67,2,1,ST
500000,64,68,25,37,56,59,59,65,1,1,LB
525000,64,68,24,41,57,58,59,70,1,1,CDM
600000,64,68,24,58,53,71,23,45,2,1,RM
600000,64,68,25,64,42,59,21,67,1,1,ST
525000,64,68,25,44,59,62,60,61,2,1,CDM
575000,64,68,24,58,63,62,53,71,2,1,CM
500000,64,67,27,36,44,50,62,71,3,1,CB
500000,64,67,26,41,52,60,61,71,2,1,CDM
550000,64,67,26,52,61,60,62,66,1,1,CM
500000,64,67,27,29,47,54,62,71,1,1,CB
575000,64,67,25,59,55,67,33,60,1,1,RM
500000,64,67,26,22,45,46,63,71,1,1,CB
